COMMAND     PID  USER   FD      TYPE             DEVICE SIZE/OFF    NODE NAME
dbus-daem 17673 sedna   57u     unix 0x0000000000000000      0t0   41469 @/tmp/dbus-67cuLcIM3m
dbus-daem 17673 sedna   58u     unix 0x0000000000000000      0t0   42214 @/tmp/dbus-67cuLcIM3m
dbus-daem 17673 sedna   59u     unix 0x0000000000000000      0t0   42220 @/tmp/dbus-67cuLcIM3m
dbus-daem 17673 sedna   60u     unix 0x0000000000000000      0t0   43159 @/tmp/dbus-67cuLcIM3m
dbus-daem 17673 sedna   63u     unix 0x0000000000000000      0t0   42277 @/tmp/dbus-67cuLcIM3m
dbus-daem 17673 sedna   65u     unix 0x0000000000000000      0t0   42279 @/tmp/dbus-67cuLcIM3m
ibus-daem 17684 sedna  cwd       DIR                8,1     4096  784898 /home/sedna
ibus-daem 17684 sedna  rtd       DIR                8,1     4096       2 /
ibus-daem 17684 sedna  txt       REG                8,1   160000  916919 /usr/bin/ibus-daemon
ibus-daem 17684 sedna  mem       REG                8,1    52448  139205 /usr/lib/x86_64-linux-gnu/gio/modules/libdconfsettings.so
ibus-daem 17684 sedna  mem       REG                8,1    31792  524739 /lib/x86_64-linux-gnu/librt-2.19.so
ibus-daem 17684 sedna  mem       REG                8,1   281552  524612 /lib/x86_64-linux-gnu/libdbus-1.so.3.7.6
ibus-daem 17684 sedna  mem       REG                8,1    38920  524669 /lib/x86_64-linux-gnu/libnih-dbus.so.1.0.0
ibus-daem 17684 sedna  mem       REG                8,1    96280  524671 /lib/x86_64-linux-gnu/libnih.so.1.0.0
ibus-daem 17684 sedna  mem       REG                8,1   108480  524603 /lib/x86_64-linux-gnu/libcgmanager.so.0.0.0
ibus-daem 17684 sedna  mem       REG                8,1    67600  524761 /lib/x86_64-linux-gnu/libudev.so.1.3.5
ibus-daem 17684 sedna  mem       REG                8,1   237504  139594 /usr/lib/x86_64-linux-gnu/gvfs/libgvfscommon.so
ibus-daem 17684 sedna  mem       REG                8,1   202696  139210 /usr/lib/x86_64-linux-gnu/gio/modules/libgvfsdbus.so
ibus-daem 17684 sedna  mem       REG                8,1   118392  139209 /usr/lib/x86_64-linux-gnu/gio/modules/libgioremote-volume-monitor.so
ibus-daem 17684 sedna  mem       REG                8,1  1071552  524651 /lib/x86_64-linux-gnu/libm-2.19.so
ibus-daem 17684 sedna  mem       REG                8,1    90080  524625 /lib/x86_64-linux-gnu/libgcc_s.so.1
ibus-daem 17684 sedna  mem       REG                8,1   979056  141291 /usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19
ibus-daem 17684 sedna  mem       REG                8,1   134456  141117 /usr/lib/x86_64-linux-gnu/libproxy.so.1.0.0
ibus-daem 17684 sedna  mem       REG                8,1    47712  524682 /lib/x86_64-linux-gnu/libnss_files-2.19.so
ibus-daem 17684 sedna  mem       REG                8,1    47760  524692 /lib/x86_64-linux-gnu/libnss_nis-2.19.so
ibus-daem 17684 sedna  mem       REG                8,1    97296  524676 /lib/x86_64-linux-gnu/libnsl-2.19.so
ibus-daem 17684 sedna  mem       REG                8,1    39824  524678 /lib/x86_64-linux-gnu/libnss_compat-2.19.so
ibus-daem 17684 sedna  mem       REG                8,1  7220720  931370 /usr/lib/locale/locale-archive
ibus-daem 17684 sedna  mem       REG                8,1    14664  524615 /lib/x86_64-linux-gnu/libdl-2.19.so
ibus-daem 17684 sedna  mem       REG                8,1   252032  524714 /lib/x86_64-linux-gnu/libpcre.so.3.13.1
ibus-daem 17684 sedna  mem       REG                8,1    30944  140302 /usr/lib/x86_64-linux-gnu/libffi.so.6.0.1
ibus-daem 17684 sedna  mem       REG                8,1   101240  524737 /lib/x86_64-linux-gnu/libresolv-2.19.so
ibus-daem 17684 sedna  mem       REG                8,1   134296  524741 /lib/x86_64-linux-gnu/libselinux.so.1
ibus-daem 17684 sedna  mem       REG                8,1   100728  524776 /lib/x86_64-linux-gnu/libz.so.1.2.8
ibus-daem 17684 sedna  mem       REG                8,1    14592  140473 /usr/lib/x86_64-linux-gnu/libgmodule-2.0.so.0.4002.0
ibus-daem 17684 sedna  mem       REG                8,1  1840928  524598 /lib/x86_64-linux-gnu/libc-2.19.so
ibus-daem 17684 sedna  mem       REG                8,1   141574  524731 /lib/x86_64-linux-gnu/libpthread-2.19.so
ibus-daem 17684 sedna  mem       REG                8,1   377176  140758 /usr/lib/x86_64-linux-gnu/libibus-1.0.so.5.0.505
ibus-daem 17684 sedna  mem       REG                8,1  1078368  524629 /lib/x86_64-linux-gnu/libglib-2.0.so.0.4002.0
ibus-daem 17684 sedna  mem       REG                8,1   330904  140507 /usr/lib/x86_64-linux-gnu/libgobject-2.0.so.0.4002.0
ibus-daem 17684 sedna  mem       REG                8,1  1513096  140446 /usr/lib/x86_64-linux-gnu/libgio-2.0.so.0.4002.0
ibus-daem 17684 sedna  mem       REG                8,1   149120  524572 /lib/x86_64-linux-gnu/ld-2.19.so
ibus-daem 17684 sedna    0u      CHR                1,3      0t0    6447 /dev/null
ibus-daem 17684 sedna    1u      CHR                1,3      0t0    6447 /dev/null
ibus-daem 17684 sedna    2u      CHR                1,3      0t0    6447 /dev/null
ibus-daem 17684 sedna    3u     0000                0,9        0    6402 anon_inode
ibus-daem 17684 sedna    4u     unix 0x0000000000000000      0t0   40142 socket
ibus-daem 17684 sedna    5u     0000                0,9        0    6402 anon_inode
ibus-daem 17684 sedna    6r     0000                0,9        0    6402 anon_inode
ibus-daem 17684 sedna    7u     0000                0,9        0    6402 anon_inode
ibus-daem 17684 sedna    8u     unix 0x0000000000000000      0t0   40155 @/tmp/dbus-Wbp2014C
ibus-daem 17684 sedna    9u     unix 0x0000000000000000      0t0   40304 @/tmp/dbus-Wbp2014C
ibus-daem 17684 sedna   10u     unix 0x0000000000000000      0t0   40340 @/tmp/dbus-Wbp2014C
ibus-daem 17684 sedna   11u     unix 0x0000000000000000      0t0   40427 @/tmp/dbus-Wbp2014C
ibus-daem 17684 sedna   12u     unix 0x0000000000000000      0t0   40538 @/tmp/dbus-Wbp2014C
ibus-daem 17684 sedna   13u     unix 0x0000000000000000      0t0   41799 @/tmp/dbus-Wbp2014C
ibus-daem 17684 sedna   14u     unix 0x0000000000000000      0t0   43162 @/tmp/dbus-Wbp2014C
ibus-daem 17684 sedna   15u     unix 0x0000000000000000      0t0   52219 @/tmp/dbus-Wbp2014C
ibus-daem 17684 sedna   16u     unix 0x0000000000000000      0t0   53346 @/tmp/dbus-Wbp2014C
ibus-daem 17684 sedna   17u     unix 0x0000000000000000      0t0   53658 @/tmp/dbus-Wbp2014C
ibus-daem 17684 sedna   18u     unix 0x0000000000000000      0t0   55863 @/tmp/dbus-Wbp2014C
ibus-daem 17684 sedna   19u     unix 0x0000000000000000      0t0   77186 @/tmp/dbus-Wbp2014C
ibus-daem 17684 sedna   20u     unix 0x0000000000000000      0t0   77387 @/tmp/dbus-Wbp2014C
gvfsd     17696 sedna  cwd       DIR                8,1     4096       2 /
gvfsd     17696 sedna  rtd       DIR                8,1     4096       2 /
gvfsd     17696 sedna  txt       REG                8,1    31776  929602 /usr/lib/gvfs/gvfsd
gvfsd     17696 sedna  mem       REG                8,1  7220720  931370 /usr/lib/locale/locale-archive
gvfsd     17696 sedna  mem       REG                8,1    18416  524631 /lib/x86_64-linux-gnu/libgpg-error.so.0.10.0
gvfsd     17696 sedna  mem       REG                8,1    14664  524615 /lib/x86_64-linux-gnu/libdl-2.19.so
gvfsd     17696 sedna  mem       REG                8,1   524704  524627 /lib/x86_64-linux-gnu/libgcrypt.so.11.8.2
gvfsd     17696 sedna  mem       REG                8,1   252032  524714 /lib/x86_64-linux-gnu/libpcre.so.3.13.1
gvfsd     17696 sedna  mem       REG                8,1    30944  140302 /usr/lib/x86_64-linux-gnu/libffi.so.6.0.1
gvfsd     17696 sedna  mem       REG                8,1   101240  524737 /lib/x86_64-linux-gnu/libresolv-2.19.so
gvfsd     17696 sedna  mem       REG                8,1   134296  524741 /lib/x86_64-linux-gnu/libselinux.so.1
gvfsd     17696 sedna  mem       REG                8,1   100728  524776 /lib/x86_64-linux-gnu/libz.so.1.2.8
gvfsd     17696 sedna  mem       REG                8,1    14592  140473 /usr/lib/x86_64-linux-gnu/libgmodule-2.0.so.0.4002.0
gvfsd     17696 sedna  mem       REG                8,1   320288  141220 /usr/lib/x86_64-linux-gnu/libsecret-1.so.0.0.0
gvfsd     17696 sedna  mem       REG                8,1  1840928  524598 /lib/x86_64-linux-gnu/libc-2.19.so
gvfsd     17696 sedna  mem       REG                8,1   141574  524731 /lib/x86_64-linux-gnu/libpthread-2.19.so
gvfsd     17696 sedna  mem       REG                8,1  1078368  524629 /lib/x86_64-linux-gnu/libglib-2.0.so.0.4002.0
gvfsd     17696 sedna  mem       REG                8,1   330904  140507 /usr/lib/x86_64-linux-gnu/libgobject-2.0.so.0.4002.0
gvfsd     17696 sedna  mem       REG                8,1  1513096  140446 /usr/lib/x86_64-linux-gnu/libgio-2.0.so.0.4002.0
gvfsd     17696 sedna  mem       REG                8,1   237504  139594 /usr/lib/x86_64-linux-gnu/gvfs/libgvfscommon.so
gvfsd     17696 sedna  mem       REG                8,1   147648  139595 /usr/lib/x86_64-linux-gnu/gvfs/libgvfsdaemon.so
gvfsd     17696 sedna  mem       REG                8,1   149120  524572 /lib/x86_64-linux-gnu/ld-2.19.so
gvfsd     17696 sedna    0u      CHR                1,3      0t0    6447 /dev/null
gvfsd     17696 sedna    1u      CHR                1,3      0t0    6447 /dev/null
gvfsd     17696 sedna    2u      CHR                1,3      0t0    6447 /dev/null
gvfsd     17696 sedna    3u     0000                0,9        0    6402 anon_inode
gvfsd     17696 sedna    4u     unix 0x0000000000000000      0t0   40150 socket
gvfsd     17696 sedna    5u     0000                0,9        0    6402 anon_inode
gvfsd     17696 sedna    6r     FIFO                0,8      0t0   40154 pipe
gvfsd     17696 sedna    7w     FIFO                0,8      0t0   40154 pipe
gvfsd-fus 17701 sedna  cwd       DIR                8,1     4096       2 /
gvfsd-fus 17701 sedna  rtd       DIR                8,1     4096       2 /
gvfsd-fus 17701 sedna  txt       REG                8,1    32056  929613 /usr/lib/gvfs/gvfsd-fuse
gvfsd-fus 17701 sedna  mem       REG                8,1    52448  139205 /usr/lib/x86_64-linux-gnu/gio/modules/libdconfsettings.so
gvfsd-fus 17701 sedna  mem       REG                8,1    31792  524739 /lib/x86_64-linux-gnu/librt-2.19.so
gvfsd-fus 17701 sedna  mem       REG                8,1   281552  524612 /lib/x86_64-linux-gnu/libdbus-1.so.3.7.6
gvfsd-fus 17701 sedna  mem       REG                8,1    38920  524669 /lib/x86_64-linux-gnu/libnih-dbus.so.1.0.0
gvfsd-fus 17701 sedna  mem       REG                8,1    96280  524671 /lib/x86_64-linux-gnu/libnih.so.1.0.0
gvfsd-fus 17701 sedna  mem       REG                8,1   108480  524603 /lib/x86_64-linux-gnu/libcgmanager.so.0.0.0
gvfsd-fus 17701 sedna  mem       REG                8,1    67600  524761 /lib/x86_64-linux-gnu/libudev.so.1.3.5
gvfsd-fus 17701 sedna  mem       REG                8,1   202696  139210 /usr/lib/x86_64-linux-gnu/gio/modules/libgvfsdbus.so
gvfsd-fus 17701 sedna  mem       REG                8,1  1071552  524651 /lib/x86_64-linux-gnu/libm-2.19.so
gvfsd-fus 17701 sedna  mem       REG                8,1    90080  524625 /lib/x86_64-linux-gnu/libgcc_s.so.1
gvfsd-fus 17701 sedna  mem       REG                8,1   979056  141291 /usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19
gvfsd-fus 17701 sedna  mem       REG                8,1   134456  141117 /usr/lib/x86_64-linux-gnu/libproxy.so.1.0.0
gvfsd-fus 17701 sedna  mem       REG                8,1   118392  139209 /usr/lib/x86_64-linux-gnu/gio/modules/libgioremote-volume-monitor.so
gvfsd-fus 17701 sedna  mem       REG                8,1    14664  524615 /lib/x86_64-linux-gnu/libdl-2.19.so
gvfsd-fus 17701 sedna  mem       REG                8,1   252032  524714 /lib/x86_64-linux-gnu/libpcre.so.3.13.1
gvfsd-fus 17701 sedna  mem       REG                8,1    30944  140302 /usr/lib/x86_64-linux-gnu/libffi.so.6.0.1
gvfsd-fus 17701 sedna  mem       REG                8,1   101240  524737 /lib/x86_64-linux-gnu/libresolv-2.19.so
gvfsd-fus 17701 sedna  mem       REG                8,1   134296  524741 /lib/x86_64-linux-gnu/libselinux.so.1
gvfsd-fus 17701 sedna  mem       REG                8,1   100728  524776 /lib/x86_64-linux-gnu/libz.so.1.2.8
gvfsd-fus 17701 sedna  mem       REG                8,1    14592  140473 /usr/lib/x86_64-linux-gnu/libgmodule-2.0.so.0.4002.0
gvfsd-fus 17701 sedna  mem       REG                8,1  1840928  524598 /lib/x86_64-linux-gnu/libc-2.19.so
gvfsd-fus 17701 sedna  mem       REG                8,1   141574  524731 /lib/x86_64-linux-gnu/libpthread-2.19.so
gvfsd-fus 17701 sedna  mem       REG                8,1   239736  524624 /lib/x86_64-linux-gnu/libfuse.so.2.9.2
gvfsd-fus 17701 sedna  mem       REG                8,1  1078368  524629 /lib/x86_64-linux-gnu/libglib-2.0.so.0.4002.0
gvfsd-fus 17701 sedna  mem       REG                8,1   330904  140507 /usr/lib/x86_64-linux-gnu/libgobject-2.0.so.0.4002.0
gvfsd-fus 17701 sedna  mem       REG                8,1  1513096  140446 /usr/lib/x86_64-linux-gnu/libgio-2.0.so.0.4002.0
gvfsd-fus 17701 sedna  mem       REG                8,1   237504  139594 /usr/lib/x86_64-linux-gnu/gvfs/libgvfscommon.so
gvfsd-fus 17701 sedna  mem       REG                8,1   149120  524572 /lib/x86_64-linux-gnu/ld-2.19.so
gvfsd-fus 17701 sedna  mem       REG                8,1    26258  139041 /usr/lib/x86_64-linux-gnu/gconv/gconv-modules.cache
gvfsd-fus 17701 sedna    0r      CHR                1,3      0t0    6447 /dev/null
gvfsd-fus 17701 sedna    1w      CHR                1,3      0t0    6447 /dev/null
gvfsd-fus 17701 sedna    2w      CHR                1,3      0t0    6447 /dev/null
gvfsd-fus 17701 sedna    3u      CHR             10,229      0t0    8145 /dev/fuse
gvfsd-fus 17701 sedna    4u     0000                0,9        0    6402 anon_inode
gvfsd-fus 17701 sedna    5u     unix 0x0000000000000000      0t0   40216 socket
gvfsd-fus 17701 sedna    6u     0000                0,9        0    6402 anon_inode
ibus-dcon 17703 sedna  cwd       DIR                8,1     4096  784898 /home/sedna
ibus-dcon 17703 sedna  rtd       DIR                8,1     4096       2 /
ibus-dcon 17703 sedna  txt       REG                8,1    19072  929896 /usr/lib/ibus/ibus-dconf
ibus-dcon 17703 sedna  mem       REG                8,1    52448  139205 /usr/lib/x86_64-linux-gnu/gio/modules/libdconfsettings.so
ibus-dcon 17703 sedna  mem       REG                8,1    31792  524739 /lib/x86_64-linux-gnu/librt-2.19.so
ibus-dcon 17703 sedna  mem       REG                8,1   281552  524612 /lib/x86_64-linux-gnu/libdbus-1.so.3.7.6
ibus-dcon 17703 sedna  mem       REG                8,1    38920  524669 /lib/x86_64-linux-gnu/libnih-dbus.so.1.0.0
ibus-dcon 17703 sedna  mem       REG                8,1    96280  524671 /lib/x86_64-linux-gnu/libnih.so.1.0.0
ibus-dcon 17703 sedna  mem       REG                8,1   108480  524603 /lib/x86_64-linux-gnu/libcgmanager.so.0.0.0
ibus-dcon 17703 sedna  mem       REG                8,1    67600  524761 /lib/x86_64-linux-gnu/libudev.so.1.3.5
ibus-dcon 17703 sedna  mem       REG                8,1   237504  139594 /usr/lib/x86_64-linux-gnu/gvfs/libgvfscommon.so
ibus-dcon 17703 sedna  mem       REG                8,1   202696  139210 /usr/lib/x86_64-linux-gnu/gio/modules/libgvfsdbus.so
ibus-dcon 17703 sedna  mem       REG                8,1   118392  139209 /usr/lib/x86_64-linux-gnu/gio/modules/libgioremote-volume-monitor.so
ibus-dcon 17703 sedna  mem       REG                8,1  1071552  524651 /lib/x86_64-linux-gnu/libm-2.19.so
ibus-dcon 17703 sedna  mem       REG                8,1    90080  524625 /lib/x86_64-linux-gnu/libgcc_s.so.1
ibus-dcon 17703 sedna  mem       REG                8,1   979056  141291 /usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19
ibus-dcon 17703 sedna  mem       REG                8,1   134456  141117 /usr/lib/x86_64-linux-gnu/libproxy.so.1.0.0
ibus-dcon 17703 sedna  mem       REG                8,1  7220720  931370 /usr/lib/locale/locale-archive
ibus-dcon 17703 sedna  mem       REG                8,1    14664  524615 /lib/x86_64-linux-gnu/libdl-2.19.so
ibus-dcon 17703 sedna  mem       REG                8,1   252032  524714 /lib/x86_64-linux-gnu/libpcre.so.3.13.1
ibus-dcon 17703 sedna  mem       REG                8,1    30944  140302 /usr/lib/x86_64-linux-gnu/libffi.so.6.0.1
ibus-dcon 17703 sedna  mem       REG                8,1   101240  524737 /lib/x86_64-linux-gnu/libresolv-2.19.so
ibus-dcon 17703 sedna  mem       REG                8,1   134296  524741 /lib/x86_64-linux-gnu/libselinux.so.1
ibus-dcon 17703 sedna  mem       REG                8,1   100728  524776 /lib/x86_64-linux-gnu/libz.so.1.2.8
ibus-dcon 17703 sedna  mem       REG                8,1    14592  140473 /usr/lib/x86_64-linux-gnu/libgmodule-2.0.so.0.4002.0
ibus-dcon 17703 sedna  mem       REG                8,1  1840928  524598 /lib/x86_64-linux-gnu/libc-2.19.so
ibus-dcon 17703 sedna  mem       REG                8,1   141574  524731 /lib/x86_64-linux-gnu/libpthread-2.19.so
ibus-dcon 17703 sedna  mem       REG                8,1   377176  140758 /usr/lib/x86_64-linux-gnu/libibus-1.0.so.5.0.505
ibus-dcon 17703 sedna  mem       REG                8,1  1078368  524629 /lib/x86_64-linux-gnu/libglib-2.0.so.0.4002.0
ibus-dcon 17703 sedna  mem       REG                8,1   330904  140507 /usr/lib/x86_64-linux-gnu/libgobject-2.0.so.0.4002.0
ibus-dcon 17703 sedna  mem       REG                8,1  1513096  140446 /usr/lib/x86_64-linux-gnu/libgio-2.0.so.0.4002.0
ibus-dcon 17703 sedna  mem       REG                8,1    52416  140212 /usr/lib/x86_64-linux-gnu/libdconf.so.1.0.0
ibus-dcon 17703 sedna  mem       REG                8,1   149120  524572 /lib/x86_64-linux-gnu/ld-2.19.so
ibus-dcon 17703 sedna  mem       REG                8,1     3931  132013 /etc/dconf/db/ibus
ibus-dcon 17703 sedna  DEL       REG                8,1           785761 /home/sedna/.config/dconf/user
ibus-dcon 17703 sedna  DEL       REG               0,21            40274 /run/user/1000/dconf/user
ibus-dcon 17703 sedna    0r      CHR                1,3      0t0    6447 /dev/null
ibus-dcon 17703 sedna    1w      CHR                1,3      0t0    6447 /dev/null
ibus-dcon 17703 sedna    2w      CHR                1,3      0t0    6447 /dev/null
ibus-dcon 17703 sedna    3u     0000                0,9        0    6402 anon_inode
ibus-dcon 17703 sedna    4u     unix 0x0000000000000000      0t0   40226 socket
